PropertyID,Neighborhood,PropertyType,SquareFeet,Bedrooms,Bathrooms,YearBuilt,PropertyAge,LotSize,GarageCapacity,HasPool,HasFireplace,RenovationYear,YearsSinceRenovation,Condition,EnergyRating,SchoolRating,CrimeRate,DistanceToCenter,HOAFee,DaysOnMarket,ListingDate,Price
PROP_002573,Suburbs,Multi-Family,2273.0,5,4.5,2009,15,0.11,1,0,0,2008,16,9.6,F,7.0,13,13.5,0,23,2024-08-10,500000
PROP_002574,Suburbs,Condo,500.0,1,1.0,2018,6,0.0,1,0,1,0,6,9.1,A,8.0,6,13.7,270,45,2024-09-10,94000
PROP_002575,Uptown,Condo,1206.0,2,2.5,1968,56,0.0,0,1,1,2013,11,7.9,F,7.0,8,3.4,223,1,2024-09-20,388000
PROP_002576,Tech Hub,Single Family,2118.0,4,3.5,1989,35,,1,1,0,0,35,7.1,D,8.0,16,6.1,0,20,2024-08-15,695000
PROP_002577,Residential Park,Townhouse,832.0,2,1.5,1960,64,0.45,2,0,0,2003,21,8.6,D,9.0,5,9.0,129,19,2024-09-06,245000
PROP_002578,Historic District,Ranch,1211.0,3,3.0,1981,43,0.31,2,0,0,0,43,7.5,F,8.0,19,1.2,0,31,2024-08-28,306000
PROP_002579,Suburbs,Ranch,1419.0,3,2.5,1994,30,0.12,3,0,0,0,30,7.4,E,9.0,6,11.2,0,6,2024-10-14,327000
PROP_002580,Tech Hub,Condo,673.0,1,1.0,1934,90,0.0,2,0,0,2016,8,6.3,B,7.0,10,5.5,221,52,2024-09-06,190000
PROP_002581,Midtown,Single Family,1511.0,3,3.0,2007,17,0.6,1,0,1,2016,8,10.0,C,8.0,19,2.0,0,40,2024-08-08,504000
PROP_002582,Industrial,Single Family,500.0,1,1.0,1995,29,0.06,2,0,1,0,29,7.2,D,6.0,29,7.4,0,10,2024-10-20,65000
PROP_002583,Waterfront,Multi-Family,1329.0,2,2.0,2014,10,0.8,2,0,0,2001,23,10.0,A,6.0,13,2.0,0,185,2024-03-14,499000
PROP_002584,Suburbs,Townhouse,1738.0,4,3.5,1972,52,0.2,1,1,0,0,52,5.4,D,9.0,9,12.2,130,1,2024-10-30,411000
PROP_002585,Historic District,Condo,621.0,2,2.0,2018,6,0.0,2,1,0,0,6,10.0,A,6.0,18,1.4,369,18,2024-09-26,260000
PROP_002586,Historic District,Single Family,2021.0,3,2.5,2023,1,0.41,1,0,0,2004,20,10.0,A,6.0,19,0.6,0,13,2024-08-21,703000
PROP_002587,Downtown,Condo,1006.0,3,3.0,2019,5,0.0,1,0,1,0,5,10.0,A,5.0,29,2.1,511,36,2024-09-03,386000
PROP_002588,Tech Hub,Condo,500.0,2,1.5,2011,13,0.0,2,0,0,0,13,10.0,A,7.0,13,5.2,276,98,2024-06-22,206000
PROP_002589,Uptown,Ranch,1854.0,4,3.0,2013,11,0.16,2,0,1,0,11,7.1,A,8.0,17,5.3,0,48,2024-09-10,511000
PROP_002590,Tech Hub,Condo,864.0,2,1.5,1997,27,0.0,2,0,1,0,27,7.4,E,8.0,14,5.3,212,2,2024-09-07,324000
PROP_002591,University Area,Single Family,1172.0,3,3.0,1961,63,0.77,1,0,1,2003,21,6.7,D,5.0,22,5.2,105,89,2024-06-14,254000
PROP_002592,University Area,Condo,973.0,2,1.0,2004,20,0.0,2,0,0,0,20,9.2,F,7.0,24,6.2,595,13,2024-08-28,233000
PROP_002593,Historic District,Single Family,1637.0,3,3.0,2007,17,0.09,3,0,0,0,17,8.7,E,6.0,15,3.2,0,5,2024-09-15,500000
PROP_002594,Waterfront,Ranch,1883.0,3,2.5,2023,1,0.06,3,0,0,0,1,6.9,A,6.0,15,2.0,0,25,2024-08-23,637000
PROP_002595,Midtown,Single Family,1989.0,4,3.5,1995,29,0.08,1,1,1,2014,10,10.0,D,8.0,16,3.7,157,103,2024-07-02,691000
PROP_002596,University Area,Condo,1022.0,2,1.5,1971,53,0.0,1,0,1,2003,21,9.6,F,5.0,16,7.0,212,1,2024-09-21,243000
PROP_002597,Uptown,Single Family,712.0,2,1.5,2005,19,,2,0,1,2023,1,10.0,C,8.0,12,6.0,0,44,2024-08-07,212000
PROP_002598,Suburbs,Townhouse,1034.0,3,2.5,2022,2,0.32,1,0,1,0,2,10.0,A,7.0,11,13.7,197,18,2024-09-04,292000
PROP_002599,Uptown,Townhouse,2230.0,4,3.0,1959,65,0.05,0,0,1,0,65,6.3,D,8.0,14,5.6,282,43,2024-07-30,472000
PROP_002600,Midtown,Townhouse,1453.0,3,3.5,1977,47,0.15,1,0,1,0,47,5.7,F,8.0,15,1.1,168,13,2024-09-08,410000
PROP_002601,Historic District,Single Family,2584.0,6,5.0,1995,29,0.29,2,0,0,2016,8,8.4,B,8.0,14,1.3,0,153,2024-05-23,938000
PROP_002602,Downtown,Single Family,2097.0,4,3.0,1958,66,0.1,2,1,1,2004,20,8.8,F,7.0,25,0.6,0,5,2024-10-04,674000
PROP_002603,University Area,Single Family,1520.0,3,2.5,1926,98,0.05,1,0,1,2022,2,6.0,C,6.0,21,7.1,0,7,2024-10-12,246000
PROP_002604,Suburbs,Townhouse,1305.0,3,2.5,1978,46,0.05,1,0,0,0,46,8.2,D,7.0,4,12.9,214,2,2024-10-29,249000
PROP_002605,Downtown,Single Family,1381.0,2,1.5,2016,8,0.05,2,0,1,0,8,9.2,A,7.0,25,0.1,0,71,2024-08-10,414000
PROP_002606,Waterfront,Condo,500.0,2,1.5,1932,92,0.0,1,0,1,0,92,6.2,F,8.0,6,4.2,320,4,2024-10-18,163000
PROP_002607,Downtown,Multi-Family,2010.0,4,4.5,1986,38,0.32,2,0,0,0,38,7.8,F,,27,0.1,0,14,2024-09-21,524000
PROP_002608,Uptown,Multi-Family,2726.0,5,4.5,2010,14,0.05,0,0,1,2021,3,10.0,D,7.0,13,4.4,0,10,2024-10-03,791000
PROP_002609,Tech Hub,Condo,720.0,1,1.0,2021,3,0.0,1,0,0,0,3,9.5,A,7.0,10,5.7,596,19,2024-09-03,252000
PROP_002610,Downtown,Condo,1023.0,1,1.5,2023,1,0.0,1,0,0,0,1,8.3,A,6.0,23,2.1,298,65,2024-07-27,361000
PROP_002611,University Area,Single Family,1825.0,3,3.5,1986,38,0.26,2,0,0,2008,16,8.5,D,6.0,21,6.9,0,134,2024-05-29,403000
PROP_002612,Downtown,Townhouse,881.0,1,1.5,2021,3,0.22,2,1,0,2015,9,10.0,A,5.0,28,2.4,158,94,2024-07-05,370000
PROP_002613,Uptown,Multi-Family,1729.0,4,3.0,1929,95,0.2,1,0,0,0,95,5.2,E,7.0,9,6.0,0,82,2024-07-31,291000
PROP_002614,University Area,Single Family,891.0,1,1.0,2009,15,0.11,0,0,0,2014,10,10.0,D,7.0,24,6.5,0,24,2024-09-27,157000
PROP_002615,Suburbs,Condo,653.0,2,1.0,2002,22,0.0,1,0,1,0,22,9.6,E,9.0,12,11.2,492,72,2024-07-26,143000
PROP_002616,Midtown,Multi-Family,1227.0,3,2.0,1969,55,,2,0,0,0,55,6.2,F,7.0,20,1.1,0,67,2024-08-10,274000
PROP_002617,Suburbs,Multi-Family,1459.0,3,2.5,1993,31,0.64,0,0,0,0,31,6.9,D,9.0,11,13.6,0,12,2024-09-21,255000
PROP_002618,Uptown,Single Family,2109.0,4,4.0,1953,71,0.87,0,0,0,0,71,5.8,F,7.0,14,4.5,0,13,2024-09-19,430000
PROP_002619,University Area,Condo,625.0,1,1.0,2016,8,0.0,2,0,0,2017,7,10.0,A,5.0,18,6.1,345,31,2024-09-20,154000
PROP_002620,Suburbs,Single Family,1463.0,2,1.5,1980,44,0.4,2,0,0,2018,6,8.7,D,8.0,6,11.9,79,148,2024-04-10,295000
PROP_002621,University Area,Single Family,1148.0,2,1.5,2001,23,0.39,1,0,0,0,23,10.0,E,5.0,25,5.8,0,5,2024-10-26,232000
PROP_002622,Industrial,Ranch,2071.0,4,4.0,1957,67,0.88,1,0,0,0,67,6.1,F,5.0,31,7.2,0,200,2024-04-09,283000
PROP_002623,Suburbs,Multi-Family,2786.0,6,5.0,1963,61,0.09,3,0,0,0,61,5.1,E,9.0,6,11.9,0,7,2024-10-12,524000
PROP_002624,Residential Park,Townhouse,1502.0,4,3.0,2023,1,0.41,3,0,0,0,1,10.0,A,9.0,11,10.9,195,29,2024-09-06,503000
PROP_002625,Suburbs,Single Family,1553.0,3,2.5,2010,14,0.05,1,0,1,0,14,8.1,D,7.0,12,12.2,0,16,2024-09-03,300000
PROP_002626,Residential Park,Multi-Family,1861.0,3,2.0,2021,3,0.3,2,0,0,2007,17,10.0,A,10.0,10,11.8,0,24,2024-09-03,557000
PROP_002627,Midtown,Condo,542.0,1,1.0,1974,50,0.0,2,0,1,0,50,7.8,F,6.0,19,3.0,206,142,2024-04-20,141000
PROP_002628,Tech Hub,Single Family,2371.0,5,5.0,1958,66,0.44,3,0,0,0,66,5.9,D,7.0,17,6.6,188,44,2024-08-16,675000
PROP_002629,Suburbs,Condo,672.0,1,1.5,1992,32,0.0,1,0,0,0,32,7.7,E,9.0,11,11.3,252,15,2024-08-19,130000
PROP_002630,Suburbs,Single Family,1731.0,3,2.5,1992,32,0.14,2,0,0,0,32,6.2,D,7.0,11,12.4,0,44,2024-09-04,325000
PROP_002631,Tech Hub,Townhouse,1570.0,3,3.0,1959,65,0.22,2,0,1,2006,18,7.4,F,7.0,18,4.1,230,27,2024-08-23,482000
PROP_002632,Tech Hub,Condo,733.0,1,1.0,2008,16,0.0,1,0,0,2012,12,10.0,F,9.0,18,6.7,403,129,2024-05-10,279000
PROP_002633,Downtown,Single Family,1919.0,3,2.0,1980,44,0.16,2,0,1,0,44,5.9,E,5.0,25,0.1,198,19,2024-08-19,523000
PROP_002634,Midtown,Single Family,1782.0,4,3.5,1961,63,0.13,1,0,1,0,63,5.8,F,7.0,13,3.4,0,39,2024-09-01,399000
PROP_002635,Tech Hub,Single Family,2263.0,4,4.0,1977,47,0.06,0,0,0,0,47,8.4,F,7.0,16,6.8,0,85,2024-06-09,650000
PROP_002636,Tech Hub,Single Family,1165.0,3,3.5,1996,28,0.67,1,0,1,0,28,8.4,E,7.0,14,5.3,0,143,2024-04-30,410000
PROP_002637,Residential Park,Condo,514.0,1,1.0,2008,16,0.0,3,0,0,0,16,9.5,E,10.0,7,10.2,386,72,2024-07-31,144000
PROP_002638,University Area,Multi-Family,1696.0,4,4.0,1991,33,0.3,2,0,0,2018,6,9.4,C,6.0,16,6.8,124,123,2024-06-29,419000
PROP_002639,Residential Park,Single Family,1504.0,3,2.0,1994,30,0.66,2,1,0,0,30,6.9,E,8.0,3,11.2,0,28,2024-08-09,429000
PROP_002640,Tech Hub,Single Family,1429.0,3,2.5,1954,70,0.73,2,0,0,2003,21,6.8,F,9.0,14,5.9,0,65,2024-08-23,445000
PROP_002641,Uptown,Condo,781.0,2,2.5,2019,5,0.0,0,0,0,0,5,10.0,A,7.0,9,3.0,488,4,2024-10-13,232000
PROP_002642,Midtown,Multi-Family,854.0,1,1.5,2020,4,0.06,1,0,1,0,4,9.6,A,6.0,17,3.4,169,40,2024-08-03,172000
PROP_002643,University Area,Single Family,1635.0,3,3.0,2005,19,0.51,2,1,0,2019,5,10.0,D,5.0,18,5.4,123,1,2024-09-13,448000
PROP_002644,Tech Hub,Single Family,2386.0,5,4.0,1924,100,0.1,3,0,1,0,100,2.8,E,8.0,13,5.3,199,13,2024-09-29,506000
PROP_002645,Downtown,Condo,1039.0,3,2.0,1995,29,0.0,1,0,0,0,29,6.8,F,7.0,27,0.3,533,49,2024-08-18,328000
PROP_002646,Suburbs,Single Family,1704.0,4,3.0,2001,23,0.37,1,0,1,2006,18,10.0,E,8.0,6,13.8,0,8,2024-08-29,445000
PROP_002647,Residential Park,Single Family,1686.0,3,3.5,2023,1,0.46,0,1,0,0,1,9.7,A,8.0,9,10.5,173,10,2024-09-28,487000
PROP_002648,Waterfront,Townhouse,1338.0,3,2.0,2023,1,0.05,1,1,1,2013,11,10.0,A,7.0,7,3.6,173,2,2024-09-25,666000
PROP_002649,Suburbs,Condo,1179.0,4,4.0,2016,8,0.0,1,0,1,0,8,9.5,A,7.0,9,11.2,390,61,2024-07-05,347000
PROP_002650,Suburbs,Condo,1018.0,3,3.5,1937,87,0.0,2,0,0,2021,3,5.7,C,8.0,9,13.7,344,26,2024-09-12,242000
PROP_002651,Uptown,Townhouse,1090.0,2,1.5,2021,3,0.59,1,0,0,0,3,10.0,A,9.0,7,3.7,182,98,2024-06-30,369000
PROP_002652,Suburbs,Townhouse,921.0,2,2.5,2000,24,0.05,1,0,0,0,24,7.7,D,8.0,5,12.2,213,20,2024-09-01,183000
PROP_002653,Suburbs,Single Family,1275.0,2,1.0,2012,12,0.84,2,0,0,0,12,9.3,A,9.0,12,14.0,138,25,2024-08-18,276000
PROP_002654,Downtown,Single Family,1557.0,3,2.5,1984,40,0.05,3,1,0,0,40,7.3,D,5.0,20,0.1,0,30,2024-09-10,507000
PROP_002655,University Area,Single Family,1241.0,2,2.0,1976,48,0.29,1,0,1,2023,1,10.0,D,7.0,22,7.2,0,88,2024-07-09,285000
PROP_002656,Suburbs,Single Family,1557.0,3,3.5,1989,35,0.35,2,0,0,2020,4,10.0,B,7.0,12,11.8,0,15,2024-09-28,392000
PROP_002657,University Area,Townhouse,1353.0,4,3.0,1955,69,0.05,1,0,0,2004,20,8.2,F,6.0,19,6.3,144,2,2024-09-23,318000
PROP_002658,Industrial,Multi-Family,2499.0,5,4.0,1979,45,0.05,3,0,0,2018,6,8.9,C,5.0,28,8.3,0,44,2024-08-13,407000
PROP_002659,Uptown,Ranch,2113.0,3,2.0,2016,8,0.46,2,0,1,0,8,10.0,A,9.0,9,5.8,0,78,2024-07-17,664000
PROP_002660,Tech Hub,Condo,923.0,2,1.0,1930,94,0.0,2,0,0,0,94,4.5,D,8.0,15,4.0,376,36,2024-08-17,239000
PROP_002661,Suburbs,Single Family,746.0,2,1.0,1956,68,0.05,0,0,0,0,68,5.0,F,8.0,10,12.1,67,17,2024-09-06,77000
PROP_002662,Industrial,Single Family,1227.0,2,1.0,1952,72,0.43,2,0,0,0,72,3.6,E,4.0,32,9.6,0,44,2024-07-25,139000
PROP_002663,Uptown,Multi-Family,2026.0,4,3.5,1984,40,0.57,2,0,0,2004,20,7.4,E,8.0,7,5.7,0,211,2024-02-21,516000
PROP_002664,Tech Hub,Condo,500.0,1,1.0,2023,1,0.0,1,0,1,2014,10,10.0,A,7.0,15,4.9,398,38,2024-09-12,181000
PROP_002665,Historic District,Condo,1316.0,2,1.0,1959,65,0.0,1,1,1,0,65,5.2,D,8.0,14,1.2,273,17,2024-09-01,465000
PROP_002666,Uptown,Townhouse,1249.0,3,3.0,1955,69,0.05,2,0,1,0,69,4.9,D,8.0,8,4.4,249,12,2024-10-04,289000
PROP_002667,Midtown,Townhouse,1333.0,3,3.0,2019,5,0.36,2,0,0,2012,12,10.0,A,8.0,20,3.2,261,285,2023-12-04,518000
PROP_002668,Tech Hub,Multi-Family,2819.0,5,4.5,2017,7,0.24,0,0,1,2019,5,10.0,A,8.0,10,4.5,111,85,2024-07-08,1059000
PROP_002669,University Area,Single Family,1084.0,2,1.0,1929,95,0.32,2,0,0,0,95,4.3,D,7.0,20,7.4,72,14,2024-10-03,153000
PROP_002670,Suburbs,Townhouse,1400.0,3,2.0,2010,14,0.5,1,0,0,2017,7,8.0,C,9.0,7,12.5,266,13,2024-09-16,377000
PROP_002671,Tech Hub,Multi-Family,1934.0,4,3.5,2003,21,0.17,0,0,0,0,21,9.2,E,7.0,14,4.4,153,73,2024-08-05,516000
PROP_002672,Suburbs,Single Family,1307.0,3,2.0,2010,14,0.05,2,0,0,2015,9,10.0,D,8.0,13,13.0,100,218,2024-02-25,332000
PROP_002673,Tech Hub,Condo,668.0,1,1.5,1992,32,0.0,1,0,0,2023,1,10.0,C,9.0,18,5.9,460,28,2024-09-12,254000
PROP_002674,Midtown,Single Family,2232.0,5,5.0,2023,1,0.24,1,0,0,0,1,10.0,A,6.0,20,2.9,0,11,2024-09-01,672000
PROP_002675,Industrial,Ranch,1449.0,3,2.0,1932,92,0.29,1,0,0,0,92,2.1,E,6.0,33,9.3,0,11,2024-08-26,131000
PROP_002676,Uptown,Single Family,1749.0,3,2.5,1967,57,0.81,2,0,0,0,57,4.3,F,9.0,9,3.5,104,71,2024-08-16,404000
PROP_002677,Suburbs,Condo,500.0,2,1.5,1983,41,0.0,1,0,1,0,41,6.1,F,9.0,5,13.1,471,41,2024-08-22,109000
PROP_002678,Downtown,Single Family,1989.0,4,3.5,1988,36,0.25,3,0,1,2012,12,9.9,E,6.0,26,2.2,0,45,2024-08-07,762000
PROP_002679,Midtown,Townhouse,1568.0,3,3.0,2019,5,0.11,1,0,0,0,5,8.0,A,7.0,15,2.6,183,9,2024-08-26,496000
PROP_002680,Waterfront,Single Family,1448.0,3,3.5,1996,28,1.75,2,0,1,2014,10,10.0,F,8.0,15,3.5,79,6,2024-10-09,719000
PROP_002681,Uptown,Single Family,1286.0,2,2.5,1932,92,0.34,1,0,1,0,92,4.6,D,9.0,16,5.4,0,1,2024-09-05,244000
PROP_002682,University Area,Condo,1020.0,2,1.0,1984,40,0.0,2,0,1,0,40,6.8,D,7.0,19,5.4,439,111,2024-05-30,226000
PROP_002683,Downtown,Ranch,2515.0,5,4.0,1985,39,0.25,2,0,0,2021,3,8.5,D,6.0,29,0.5,0,19,2024-10-11,786000
PROP_002684,Suburbs,Single Family,518.0,1,1.0,2022,2,0.16,1,0,1,2006,18,9.7,A,9.0,6,13.6,194,63,2024-08-14,91000
PROP_002685,Suburbs,Single Family,1791.0,4,4.5,1999,25,0.66,1,0,0,0,25,9.8,D,9.0,13,12.5,0,97,2024-06-02,443000
PROP_002686,Downtown,Townhouse,880.0,2,2.0,2001,23,0.2,1,0,1,0,23,10.0,F,7.0,28,2.0,260,41,2024-08-05,310000
PROP_002687,Midtown,Condo,894.0,2,2.5,2007,17,0.0,0,0,1,0,17,10.0,F,8.0,23,1.8,268,24,2024-08-10,275000
PROP_002688,Suburbs,Ranch,1500.0,3,2.5,2011,13,0.55,1,1,1,2006,18,10.0,A,8.0,10,12.2,68,1,2024-10-19,398000
PROP_002689,Suburbs,Single Family,1185.0,3,3.5,2001,23,0.52,2,0,0,0,23,8.4,F,7.0,11,13.5,0,18,2024-08-28,265000
PROP_002690,Suburbs,Condo,896.0,2,1.5,1968,56,0.0,2,0,1,2014,10,9.0,F,,8,11.5,497,17,2024-08-31,223000
PROP_002691,Waterfront,Single Family,832.0,2,2.0,2016,8,0.58,1,0,0,2003,21,10.0,A,8.0,6,4.7,0,37,2024-09-13,384000
PROP_002692,Historic District,Single Family,1914.0,4,3.0,2008,16,0.15,1,0,0,0,16,5.8,D,6.0,17,1.4,0,64,2024-07-09,515000
PROP_002693,Downtown,Townhouse,572.0,1,1.0,2009,15,0.05,0,0,0,0,15,9.9,E,5.0,20,2.4,170,55,2024-07-21,147000
PROP_002694,Suburbs,Condo,1061.0,2,1.5,2023,1,0.0,1,0,1,2018,6,10.0,A,8.0,13,13.5,540,91,2024-06-24,308000
PROP_002695,Residential Park,Townhouse,1085.0,2,1.0,2012,12,0.21,2,0,1,0,12,10.0,A,10.0,5,10.4,277,2,2024-10-13,310000
PROP_002696,Waterfront,Single Family,814.0,1,1.0,2014,10,0.05,2,0,1,0,10,9.8,A,7.0,6,4.2,73,41,2024-08-10,283000
PROP_002697,Tech Hub,Condo,960.0,2,2.5,2021,3,0.0,1,0,0,2002,22,10.0,A,7.0,15,5.7,481,9,2024-09-12,381000
PROP_002698,Suburbs,Condo,500.0,1,1.5,1956,68,0.0,1,0,0,0,68,4.1,D,7.0,7,13.6,472,161,2024-05-18,66000
PROP_002699,University Area,Ranch,1615.0,3,2.5,1992,32,0.42,2,0,0,0,32,7.8,F,7.0,24,6.6,0,23,2024-08-15,352000
PROP_002700,University Area,Single Family,688.0,2,2.5,1998,26,0.37,1,0,0,0,26,7.6,D,7.0,17,8.0,110,44,2024-08-08,141000
PROP_002701,Waterfront,Single Family,1630.0,3,2.5,1977,47,0.07,1,0,0,0,47,8.3,F,7.0,11,2.4,0,19,2024-09-17,540000
PROP_002702,Residential Park,Single Family,937.0,2,2.0,2015,9,0.56,2,0,0,0,9,9.6,A,10.0,3,11.0,155,11,2024-10-20,290000
PROP_002703,Midtown,Condo,764.0,2,2.5,2010,14,0.0,2,0,0,0,14,8.9,E,6.0,18,1.7,393,52,2024-08-25,254000
PROP_002704,Downtown,Single Family,1546.0,3,2.0,2007,17,0.47,1,0,1,2015,9,9.8,E,6.0,23,0.1,0,126,2024-05-13,567000
PROP_002705,University Area,Ranch,1290.0,2,1.5,2023,1,0.2,2,0,1,2002,22,10.0,A,6.0,24,6.2,0,2,2024-09-20,321000
PROP_002706,University Area,Single Family,1371.0,3,2.0,1970,54,0.39,1,0,1,0,54,5.3,D,7.0,16,6.1,72,78,2024-06-17,235000
PROP_002707,Midtown,Multi-Family,1091.0,3,3.5,2008,16,0.14,2,0,0,0,16,9.7,E,8.0,21,1.1,0,18,2024-08-28,332000
PROP_002708,Uptown,Single Family,1715.0,3,2.0,1996,28,0.13,1,1,0,0,28,8.7,F,7.0,12,4.3,0,5,2024-10-11,480000
PROP_002709,Downtown,Townhouse,1817.0,3,3.0,1975,49,0.55,2,0,0,2011,13,9.0,E,6.0,24,2.4,174,56,2024-07-22,663000
PROP_002710,Uptown,Ranch,2716.0,5,5.0,1957,67,0.05,2,0,0,0,67,6.3,E,8.0,11,4.4,170,3,2024-10-13,568000
PROP_002711,University Area,Single Family,1445.0,3,3.5,2018,6,1.1,1,0,1,2012,12,10.0,A,6.0,22,5.9,0,58,2024-07-27,442000
PROP_002712,Waterfront,Ranch,1915.0,4,3.0,1999,25,0.31,2,0,0,0,25,6.5,E,7.0,9,4.8,0,25,2024-09-08,606000
PROP_002713,Suburbs,Condo,500.0,1,1.0,2014,10,0.0,2,0,1,2018,6,10.0,A,7.0,10,12.5,224,8,2024-09-04,117000
PROP_002714,Suburbs,Ranch,2201.0,5,4.0,1995,29,0.3,0,0,1,0,29,8.0,E,7.0,10,11.9,0,7,2024-09-06,426000
PROP_002715,Downtown,Townhouse,1471.0,3,2.5,1965,59,0.05,2,0,0,2023,1,8.9,B,5.0,20,1.8,281,62,2024-08-05,457000
PROP_002716,Uptown,Single Family,1158.0,2,2.0,1978,46,0.22,3,0,0,0,46,7.4,E,9.0,10,3.7,0,79,2024-07-15,305000
PROP_002717,Tech Hub,Single Family,2018.0,4,4.5,1982,42,1.26,2,0,1,0,42,7.1,D,7.0,17,4.7,183,52,2024-08-08,662000
PROP_002718,Residential Park,Single Family,1272.0,2,2.5,2022,2,0.08,1,0,1,0,2,10.0,A,8.0,2,10.0,156,57,2024-07-24,358000
PROP_002719,University Area,Single Family,1170.0,3,3.5,1921,103,0.38,0,0,1,2020,4,6.5,C,5.0,25,6.2,136,84,2024-07-20,218000
PROP_002720,Downtown,Single Family,1637.0,3,2.5,2023,1,0.17,1,0,1,2001,23,10.0,A,5.0,23,1.2,0,25,2024-08-31,560000
PROP_002721,Industrial,Single Family,868.0,2,1.5,2022,2,0.32,0,0,0,2000,24,10.0,A,6.0,28,8.5,0,8,2024-08-30,135000
PROP_002722,University Area,Condo,1206.0,3,2.5,2023,1,0.0,2,0,0,0,1,10.0,A,6.0,15,7.2,345,21,2024-09-28,339000
PROP_002723,University Area,Townhouse,830.0,1,1.0,1990,34,0.19,0,0,0,0,34,6.1,F,6.0,24,7.2,219,174,2024-05-03,113000
PROP_002724,Suburbs,Single Family,874.0,2,1.0,2021,3,1.18,1,1,0,2004,20,10.0,A,9.0,12,11.1,0,26,2024-09-04,252000
PROP_002725,Suburbs,Single Family,945.0,2,1.5,1983,41,0.07,1,0,0,0,41,7.2,F,7.0,9,11.4,156,115,2024-06-21,145000
PROP_002726,Suburbs,Condo,1127.0,4,3.0,1927,97,0.0,1,0,0,0,97,3.0,F,8.0,3,11.6,209,54,2024-07-25,198000
PROP_002727,Downtown,Single Family,1091.0,2,1.0,1966,58,0.26,2,1,1,0,58,5.2,E,6.0,24,1.3,62,60,2024-07-23,289000
PROP_002728,Uptown,Single Family,726.0,2,1.5,2020,4,0.25,2,0,0,2014,10,10.0,A,8.0,14,5.7,0,9,2024-10-12,226000
PROP_002729,Uptown,Single Family,1097.0,2,2.0,1923,101,0.29,0,1,0,0,101,1.8,D,8.0,10,4.0,0,20,2024-08-18,208000
PROP_002730,Suburbs,Ranch,1587.0,3,3.5,1995,29,0.21,0,0,0,0,29,7.9,F,7.0,7,13.9,0,59,2024-07-27,282000
PROP_002731,University Area,Multi-Family,1291.0,2,1.5,1941,83,0.05,0,0,0,0,83,3.6,D,6.0,25,5.5,0,47,2024-08-03,142000
PROP_002732,Suburbs,Single Family,824.0,1,1.0,1973,51,0.69,1,0,0,0,51,8.1,E,9.0,12,13.8,126,89,2024-06-18,128000
PROP_002733,Downtown,Townhouse,1938.0,4,4.5,1944,80,0.53,0,0,1,0,80,7.2,F,7.0,22,1.9,224,10,2024-10-08,571000
PROP_002734,Residential Park,Condo,641.0,1,1.0,2016,8,0.0,2,1,1,2016,8,10.0,A,9.0,5,10.2,391,62,2024-07-22,243000
PROP_002735,Residential Park,Townhouse,1086.0,2,2.0,1998,26,0.16,1,0,0,0,26,9.1,F,8.0,3,9.6,199,1,2024-09-11,299000
PROP_002736,University Area,Townhouse,1071.0,3,2.5,2018,6,0.44,3,0,0,0,6,10.0,A,6.0,18,6.2,127,16,2024-09-13,315000
PROP_002737,Residential Park,Condo,773.0,2,2.0,2005,19,0.0,1,0,1,0,19,9.6,F,9.0,11,9.6,472,44,2024-07-27,247000
PROP_002738,Waterfront,Single Family,1710.0,4,4.5,2022,2,0.91,1,0,0,0,2,10.0,A,7.0,7,3.7,0,176,2024-03-29,755000
PROP_002739,Residential Park,Single Family,1874.0,4,4.5,1993,31,0.69,2,0,0,2000,24,8.2,D,10.0,5,10.7,0,204,2024-03-19,608000
PROP_002740,Downtown,Condo,808.0,2,2.0,2002,22,0.0,2,0,0,0,22,9.7,E,7.0,21,1.8,534,26,2024-09-29,290000
PROP_002741,Suburbs,Multi-Family,1258.0,2,2.0,1997,27,0.74,2,0,1,0,27,8.6,E,7.0,11,12.6,0,65,2024-08-13,253000
PROP_002742,Uptown,Condo,1282.0,2,1.5,1991,33,0.0,3,0,0,0,33,7.6,E,,9,4.0,226,41,2024-09-06,383000
PROP_002743,Midtown,Multi-Family,1942.0,4,4.0,2015,9,,1,0,1,2014,10,10.0,A,7.0,22,3.7,0,55,2024-08-29,646000
PROP_002744,Midtown,Ranch,2292.0,4,3.5,2002,22,0.15,2,0,0,0,22,8.8,F,7.0,13,1.2,0,59,2024-08-13,664000
PROP_002745,Historic District,Single Family,500.0,1,1.5,2012,12,0.18,1,0,0,0,12,8.9,A,7.0,14,2.9,183,35,2024-08-21,108000
PROP_002746,University Area,Townhouse,1268.0,3,3.0,2012,12,0.32,2,1,1,0,12,8.8,A,7.0,18,6.2,112,75,2024-07-10,369000
PROP_002747,Historic District,Townhouse,1871.0,5,5.0,1961,63,0.09,1,0,0,0,63,4.8,D,6.0,11,1.0,262,39,2024-07-26,651000
PROP_002748,Midtown,Ranch,1458.0,3,3.0,2003,21,0.05,1,0,0,2019,5,10.0,B,8.0,20,1.4,0,4,2024-09-30,426000
PROP_002749,University Area,Ranch,1509.0,4,4.5,1962,62,0.05,2,0,0,2020,4,7.7,D,6.0,23,5.7,0,203,2024-02-28,319000
PROP_002750,Tech Hub,Townhouse,1303.0,2,1.5,1998,26,0.17,1,1,0,0,26,7.5,E,9.0,14,4.4,299,16,2024-10-10,426000
